fromaccount,toaccount,syscode,timestamp,amount
A62178,1000240,136,2015/1/20 18:25,1500
B73640,1000240,136,2015/1/20 18:55,2000
E54534,1000240,136,2015/1/20 18:56,2000
C57790,1000240,136,2015/1/20 19:09,2000
C69545,1000240,136,2015/1/9 18:05,1500
C69545,1000240,136,2015/1/9 18:05,500
A78018,1000240,136,2015/1/9 14:54,1500
C53918,1000240,136,2015/1/9 14:55,1500
C34530,1000240,136,2015/1/9 16:59,1500
D74276,1000240,136,2015/1/9 16:28,1500
C47055,1000240,136,2015/1/9 16:51,1500
E56603,1000240,136,2015/1/9 18:16,2000
E70817,1000240,136,2015/1/9 16:49,1500
B66472,1000240,136,2015/1/9 15:55,1500
C63930,1000240,136,2015/1/9 15:56,1500
A32106,1000240,136,2015/1/9 15:56,1500
A40428,1000240,136,2015/1/9 16:36,1500
B58169,1000240,136,2015/1/9 17:41,1500
A65860,1000240,136,2015/1/9 17:07,1500
D53886,1000240,136,2015/1/9 12:59,1500
C60290,1000240,136,2015/1/9 13:00,1500
C23810,1000240,136,2015/1/9 13:01,1500
A69380,1000240,136,2015/1/9 13:04,1500
D35700,1000240,136,2015/1/9 13:05,1500
C78013,1000240,136,2015/1/9 13:06,1500
E74397,1000240,136,2015/1/9 13:07,1500
C77251,1000240,136,2015/1/9 13:09,1500
B34041,1000240,136,2015/1/9 13:14,1500
C78569,1000240,136,2015/1/9 13:23,1500
D72744,1000240,136,2015/1/9 13:30,1500
A73884,1000240,136,2015/1/9 13:39,1500
C66813,1000240,136,2015/1/9 13:42,1500
A69475,1000240,136,2015/1/9 13:43,1500
D63973,1000240,136,2015/1/9 13:46,1500
B64012,1000240,136,2015/1/9 12:45,1500
B33168,1000240,136,2015/1/9 12:45,1500
B19821,1000240,136,2015/1/9 13:53,1500
C46501,1000240,136,2015/1/9 17:42,1500
C79769,1000240,136,2015/1/28 14:15,1500
A76056,1000240,136,2015/1/28 14:40,1500
A70269,1000240,136,2015/1/28 14:42,1500
A72793,1000240,136,2015/1/28 14:48,1500
D63327,1000240,136,2015/1/28 15:08,1500
A45621,1000240,136,2015/1/28 15:01,1500
D64744,1000240,136,2015/1/28 15:11,1500
B72128,1000240,136,2015/1/28 15:12,1500
E69266,1000240,136,2015/1/28 15:13,1500
D59310,1000240,136,2015/1/28 15:46,1500
D74887,1000240,136,2015/1/28 16:17,1500
B59706,1000240,136,2015/1/28 16:19,1500
D79458,1000240,136,2015/1/28 16:32,1500
A16417,1000240,136,2015/1/28 19:05,2000
A51604,1000240,136,2015/1/28 13:04,1500
D36610,1000240,136,2015/1/28 13:10,1500
C46309,1000240,136,2015/1/28 17:06,1500
A49343,1000240,136,2015/1/28 17:06,1500
C53571,1000240,136,2015/1/28 16:46,1500
B62748,1000240,136,2015/1/28 16:06,1500
D22042,1000240,136,2015/1/28 16:07,1500
E68980,1000240,136,2015/1/28 17:45,1500
A60963,1000240,136,2015/1/28 16:58,1500
D73019,1000240,136,2015/1/28 17:47,2000
E77193,1000240,136,2015/1/28 18:21,2000
E62669,1000240,136,2015/1/28 17:32,1500
B63509,1000240,136,2015/1/28 19:06,2000
D60849,1000240,136,2015/1/28 14:49,1500
B35299,1000240,136,2015/1/28 14:53,1500
C43409,1000240,136,2015/1/28 14:53,1500
D76108,1000240,136,2015/1/28 14:54,1500
E77272,1000240,136,2015/1/28 14:55,1500
A77022,1000240,136,2015/1/28 15:20,1500
D66877,1000240,136,2015/1/28 15:22,1500
D60779,1000240,136,2015/1/28 15:22,1500
C44088,1000240,136,2015/1/28 15:23,1500
D66973,1000240,136,2015/1/28 15:25,1500
C52873,1000240,136,2015/1/28 15:25,1500
A37611,1000240,136,2015/1/28 15:50,1500
E67056,1000240,136,2015/1/28 16:21,1500
A40296,1000240,136,2015/1/28 16:22,1500
E71209,1000240,136,2015/1/28 19:06,1500
E69076,1000240,136,2015/1/28 18:53,1500
E58418,1000240,136,2015/1/28 18:53,1500
B28642,1000240,136,2015/1/28 17:09,1500
D28221,1000240,136,2015/1/28 16:38,1500
A29245,1000240,136,2015/1/28 16:50,1500
E72725,1000240,136,2015/1/28 18:34,2000
C77880,1000240,136,2015/1/28 18:34,2000
C63745,1000240,136,2015/1/28 18:24,2000
C73981,1000240,136,2015/1/28 13:12,1500
B70334,1000240,136,2015/1/28 16:10,1500
E36264,1000240,136,2015/1/28 18:19,1500
C72215,1000240,136,2015/1/28 18:41,2000
A54171,1000240,136,2015/1/28 12:54,1500
C63462,1000240,136,2015/1/28 15:32,1500
B52002,1000240,136,2015/1/28 15:57,1500
D79141,1000240,136,2015/1/28 15:58,1500
B79450,1000240,136,2015/1/28 14:05,1500
B77428,1000240,136,2015/1/9 18:05,1500
B31470,1000240,136,2015/1/9 13:29,1500
B66928,1000240,136,2015/1/9 13:46,1500
D74899,1000240,136,2015/1/9 13:46,1500
C60191,1000240,136,2015/1/9 13:47,1500
B51937,1000240,136,2015/1/9 13:47,1500
E71969,1000240,136,2015/1/9 13:49,1500
B46873,1000240,136,2015/1/9 16:56,1500
D79128,1000240,136,2015/1/9 17:45,1500
A60607,1000240,136,2015/1/9 16:14,1500
C26200,1000240,136,2015/1/9 15:56,1500
E26750,1000240,136,2015/1/9 16:27,1500
C31603,1000240,136,2015/1/9 16:58,1500
B70745,1000240,136,2015/1/9 16:12,1500
D72844,1000240,136,2015/1/9 17:00,1500
E44790,1000240,136,2015/1/9 17:49,1500
B37963,1000240,136,2015/1/9 13:15,1500
C73638,1000240,136,2015/1/9 16:53,1500
E72952,1000240,136,2015/1/9 14:53,1500
A65260,1000240,136,2015/1/9 16:31,1500
D36610,1000240,136,2015/1/30 17:05,1500
B65608,1000240,136,2015/1/30 17:32,1500
E75025,1000240,136,2015/1/30 17:37,1500
D79128,1000240,136,2015/1/30 17:37,1500
B48335,1000240,136,2015/1/30 8:41,1500
C14379,1000240,136,2015/1/9 18:24,1500
A54479,1000240,136,2015/1/9 15:59,1500
A39337,1000240,136,2015/1/9 16:02,1500
E38727,1000240,136,2015/1/9 16:02,1500
A74487,1000240,136,2015/1/9 16:02,1500
C74184,1000240,136,2015/1/9 16:20,1500
A58144,1000240,136,2015/1/9 18:20,1500
D73019,1000240,136,2015/1/9 17:46,1500
B52976,1000240,136,2015/1/9 15:46,1500
D69717,1000240,136,2015/1/9 15:47,1500
E60377,1000240,136,2015/1/9 19:17,2000
D73153,1000240,136,2015/1/9 18:44,2000
A73743,1000240,136,2015/1/9 14:14,1500
D44006,1000240,136,2015/1/9 14:14,1500
D73019,1000240,136,2015/1/30 17:53,2000
D46756,1000240,136,2015/1/30 17:40,1500
E47903,1000240,136,2015/1/30 17:40,1500
E51362,1000240,136,2015/1/30 17:40,1500
B67060,1000240,136,2015/1/30 17:41,1500
E14544,1000240,136,2015/1/9 19:03,1500
E64857,1000240,136,2015/1/9 18:45,2000
E41999,1000240,136,2015/1/9 14:40,1500
C75790,1000240,136,2015/1/9 18:34,2000
E67683,1000240,136,2015/1/9 19:08,2000
D36550,1000240,136,2015/1/9 17:16,1500
D41100,1000240,136,2015/1/9 17:26,1500
A51642,1000240,136,2015/1/9 15:28,1500
B23251,1000240,136,2015/1/9 15:37,1500
E58692,1000240,136,2015/1/9 15:38,1500
D75335,1000240,136,2015/1/9 15:38,1500
C68382,1000240,136,2015/1/9 14:24,1500
E67128,1000240,136,2015/1/9 17:23,1500
C68308,1000240,136,2015/1/9 15:29,1500
B75979,1000240,136,2015/1/9 18:38,2000
E66375,1000240,136,2015/1/9 19:16,2000
B60695,1000240,136,2015/1/9 19:16,2000
B70932,1000240,136,2015/1/9 18:59,2000
E79535,1000240,136,2015/1/21 18:23,2000
E76879,1000240,136,2015/1/21 15:09,1500
E68766,1000240,136,2015/1/21 15:09,1500
E55070,1000240,136,2015/1/21 16:29,1500
E41445,1000240,136,2015/1/21 15:11,1500
B37233,1000240,136,2015/1/21 15:12,1500
E68145,1000240,136,2015/1/21 15:13,1500
B67469,1000240,136,2015/1/21 15:13,1500
D69717,1000240,136,2015/1/21 14:07,1500
D71723,1000240,136,2015/1/21 14:08,1500
E53754,1000240,136,2015/1/21 12:47,1500
E41999,1000240,136,2015/1/21 12:48,1500
E61537,1000240,136,2015/1/21 12:49,1500
B46656,1000240,136,2015/1/21 12:51,1500
D73019,1000240,136,2015/1/21 18:02,2000
B53154,1000240,136,2015/1/21 18:24,2000
D52052,1000240,136,2015/1/21 18:31,2000
E72900,1000240,136,2015/1/21 14:17,1500
B77914,1000240,136,2015/1/21 14:21,1500
A65576,1000240,136,2015/1/21 18:32,2000
E71838,1000240,136,2015/1/21 15:16,1500
E68791,1000240,136,2015/1/9 19:04,2000
A21496,1000240,136,2015/1/9 17:23,1500
C30717,1000240,136,2015/1/9 15:11,1500
E27504,1000240,136,2015/1/9 15:11,1500
C42444,1000240,136,2015/1/9 15:12,1500
D46783,1000240,136,2015/1/9 15:12,1500
E39017,1000240,136,2015/1/9 15:13,1500
E77614,1000240,136,2015/1/9 15:13,1500
E72525,1000240,136,2015/1/9 15:21,1500
A54801,1000240,136,2015/1/9 15:21,1500
B75809,1000240,136,2015/1/9 15:31,1500
E64819,1000240,136,2015/1/9 15:31,1500
B51517,1000240,136,2015/1/9 14:42,1500
C56223,1000240,136,2015/1/9 15:20,1500
D39109,1000240,136,2015/1/9 15:30,1500
C29916,1000240,136,2015/1/9 15:30,1500
A60990,1000240,136,2015/1/9 15:30,1500
C28784,1000240,136,2015/1/9 15:30,1500
E72121,1000240,136,2015/1/9 15:40,1500
B57580,1000240,136,2015/1/9 19:20,1500
B25180,1000240,136,2015/1/9 19:14,1500
D75812,1000240,136,2015/1/9 17:14,1500
D38951,1000240,136,2015/1/9 18:30,2000
A70099,1000240,136,2015/1/9 19:15,1500
B79324,1000240,136,2015/1/9 19:19,1500
E51083,1000240,136,2015/1/9 14:18,1500
C47205,1000240,136,2015/1/9 15:49,1500
C76993,1000240,136,2015/1/9 15:49,1500
E59862,1000240,136,2015/1/9 14:18,1500
C53723,1000240,136,2015/1/9 14:18,1500
A74195,1000240,136,2015/1/9 19:06,2000
D71719,1000240,136,2015/1/9 15:01,1500
C73646,1000240,136,2015/1/9 19:11,2000
B60391,1000240,136,2015/1/28 13:54,1500
B73260,1000240,136,2015/1/28 13:54,1500
B68369,1000240,136,2015/1/28 14:00,1500
C78569,1000240,136,2015/1/21 12:58,1500
D45573,1000240,136,2015/1/21 15:18,1500
C78243,1000240,136,2015/1/21 13:04,1500
C53946,1000240,136,2015/1/21 13:04,1500
A22434,1000240,136,2015/1/21 13:48,1500
D52723,1000240,136,2015/1/21 14:29,1500
B72631,1000240,136,2015/1/21 14:30,1500
E24722,1000240,136,2015/1/9 14:31,1500
A29007,1000240,136,2015/1/9 14:31,1500
B34835,1000240,136,2015/1/9 15:13,1500
E75259,1000240,136,2015/1/9 15:13,1500
C78935,1000240,136,2015/1/9 15:13,1500
E61076,1000240,136,2015/1/9 15:14,1500
D79042,1000240,136,2015/1/9 14:32,1500
B73034,1000240,136,2015/1/9 18:37,2000
A69718,1000240,136,2015/1/9 15:52,1500
D33663,1000240,136,2015/1/9 18:48,2000
E29294,1000240,136,2015/1/9 18:44,2000
E61537,1000240,136,2015/1/9 18:44,2000
E77453,1000240,136,2015/1/9 14:37,1500
C41188,1000240,136,2015/1/9 14:38,1500
B63328,1000240,136,2015/1/9 17:18,1500
C77688,1000240,136,2015/1/9 19:17,2000
E40925,1000240,136,2015/1/9 17:08,1500
D75796,1000240,136,2015/1/9 17:08,1500
E72930,1000240,136,2015/1/9 17:21,1500
D52839,1000240,136,2015/1/9 15:05,1500
A59354,1000240,136,2015/1/9 15:05,1500
E30687,1000240,136,2015/1/9 15:17,1500
E77610,1000240,136,2015/1/9 15:26,1500
E49824,1000240,136,2015/1/9 15:26,1500
D61127,1000240,136,2015/1/9 15:36,1500
E52427,1000240,136,2015/1/9 15:36,1500
C73065,1000240,136,2015/1/9 15:36,1500
D60346,1000240,136,2015/1/9 18:37,2000
B54641,1000240,136,2015/1/9 18:37,1500
D68826,1000240,136,2015/1/9 14:06,1500
A72782,1000240,136,2015/1/9 17:28,1500
B66726,1000240,136,2015/1/21 13:54,1500
C73981,1000240,136,2015/1/21 13:55,1500
A47923,1000240,136,2015/1/21 14:50,1500
CC8193,1000240,136,2015/1/21 13:58,1500
C23465,1000240,136,2015/1/21 16:27,1500
B75710,1000240,136,2015/1/21 16:08,1500
E79293,1000240,136,2015/1/21 16:27,1500
D73886,1000240,136,2015/1/21 18:28,2000
A61743,1000240,136,2015/1/21 18:35,2000
D62505,1000240,136,2015/1/21 16:40,1500
D45708,1000240,136,2015/1/10 13:21,1500
D38158,1000240,136,2015/1/10 16:51,1500
E33207,1000240,136,2015/1/10 14:37,1500
E38100,1000240,136,2015/1/10 14:37,1500
B47839,1000240,136,2015/1/10 14:13,1500
D71434,1000240,136,2015/1/10 10:14,1500
E27825,1000240,136,2015/1/31 15:57,1500
B50781,1000240,136,2015/1/31 15:08,1500
B69309,1000240,136,2015/1/31 15:09,1500
D50839,1000240,136,2015/1/31 15:11,1500
A67774,1000240,136,2015/1/31 17:56,2000
B65956,1000240,136,2015/1/31 18:13,2000
B65837,1000240,136,2015/1/31 18:14,2000
B58542,1000240,136,2015/1/31 18:22,1500
B56520,1000240,136,2015/1/31 18:23,1500
E62692,1000240,136,2015/1/21 10:13,1500
D36588,1000240,136,2015/1/21 16:42,1500
E50183,1000240,136,2015/1/21 16:13,1500
C68336,1000240,136,2015/1/21 14:57,1500
A46749,1000240,136,2015/1/21 16:42,1500
D70219,1000240,136,2015/1/21 18:37,2000
D53795,1000240,136,2015/1/21 9:20,1500
D35488,1000240,136,2015/1/21 16:46,1500
A50268,1000240,136,2015/1/21 15:01,1500
E79518,1000240,136,2015/1/21 15:33,1500
B57849,1000240,136,2015/1/21 15:34,1500
C73381,1000240,136,2015/1/31 15:11,1500
A18574,1000240,136,2015/1/31 15:13,1500
B48716,1000240,136,2015/1/31 15:14,1500
D74899,1000240,136,2015/1/31 15:14,1500
C50411,1000240,136,2015/1/31 17:15,1500
A59438,1000240,136,2015/1/31 17:15,1500
D73637,1000240,136,2015/1/10 17:07,1500
E41445,1000240,136,2015/1/10 13:31,1500
C78384,1000240,136,2015/1/10 12:50,1500
C66754,1000240,136,2015/1/10 14:39,1500
D38782,1000240,136,2015/1/10 14:39,1500
E52732,1000240,136,2015/1/10 14:40,1500
E30469,1000240,136,2015/1/10 13:34,1500
B58710,1000240,136,2015/1/10 13:35,1500
C65685,1000240,136,2015/1/10 13:36,1500
D43244,1000240,136,2015/1/10 14:42,1500
E62069,1000240,136,2015/1/10 12:55,1500
B65280,1000240,136,2015/1/10 19:16,2000
D78712,1000240,136,2015/1/10 14:43,1500
B32209,1000240,136,2015/1/10 12:59,1500
B28642,1000240,136,2015/1/10 12:56,1500
B75558,1000240,136,2015/1/10 12:57,1500
B65245,1000240,136,2015/1/10 12:57,1500
C49542,1000240,136,2015/1/10 12:57,1500
D41761,1000240,136,2015/1/10 14:23,1500
C40212,1000240,136,2015/1/10 13:43,1500
C60673,1000240,136,2015/1/10 13:43,1500
A56311,1000240,136,2015/1/10 16:55,1500
B67698,1000240,136,2015/1/10 14:47,1500
A58144,1000240,136,2015/1/10 15:01,1500
A47556,1000240,136,2015/1/10 19:10,2000
A70099,1000240,136,2015/1/10 19:14,1500
D46732,1000240,136,2015/1/10 17:05,1500
E48173,1000240,136,2015/1/10 15:04,1500
C57242,1000240,136,2015/1/10 15:06,1500
C73345,1000240,136,2015/1/10 15:07,1500
C79067,1000240,136,2015/1/10 15:08,1500
A62365,1000240,136,2015/1/10 15:10,1500
D63845,1000240,136,2015/1/10 14:25,1500
A55173,1000240,136,2015/1/10 14:28,1500
B39513,1000240,136,2015/1/10 13:47,1500
A76332,1000240,136,2015/1/10 13:50,1500
C49759,1000240,136,2015/1/10 16:56,1500
D67620,1000240,136,2015/1/10 13:07,1500
B59428,1000240,136,2015/1/10 13:07,1500
A54390,1000240,136,2015/1/10 14:49,1500
C38288,1000240,136,2015/1/10 14:49,1500
D56835,1000240,136,2015/1/10 14:50,1500
C76419,1000240,136,2015/1/10 14:51,1500
E41878,1000240,136,2015/1/10 14:03,1500
A54610,1000240,136,2015/1/21 17:49,2000
B68107,1000240,136,2015/1/21 17:39,1500
D38911,1000240,136,2015/1/21 17:39,1500
D77943,1000240,136,2015/1/21 17:33,1500
E68085,1000240,136,2015/1/21 17:33,1500
B69297,1000240,136,2015/1/21 17:02,1500
D47905,1000240,136,2015/1/21 19:13,2000
A29245,1000240,136,2015/1/21 15:55,1500
A62572,1000240,136,2015/1/21 15:56,1500
A55873,1000240,136,2015/1/21 17:40,1500
C69524,1000240,136,2015/1/21 17:40,1500
B67060,1000240,136,2015/1/21 19:02,2000
E48180,1000240,136,2015/1/21 15:59,1500
A74441,1000240,136,2015/1/21 15:59,1500
D77445,1000240,136,2015/1/21 18:58,1500
B73515,1000240,136,2015/1/21 15:38,1500
B56707,1000240,136,2015/1/21 15:38,1500
D79458,1000240,136,2015/1/21 17:17,1500
A35811,1000240,136,2015/1/21 17:18,1500
E25418,1000240,136,2015/1/21 17:18,1500
C57400,1000240,136,2015/1/21 17:10,1500
C42987,1000240,136,2015/1/21 15:59,1500
C48232,1000240,136,2015/1/21 18:41,2000
B69410,1000240,136,2015/1/21 18:41,2000
A75378,1000240,136,2015/1/21 19:09,2000
B62191,1000240,136,2015/1/21 19:15,1500
A46214,1000240,136,2015/1/21 17:12,1500
D48358,1000240,136,2015/1/21 17:12,1500
C72938,1000240,136,2015/1/21 19:03,2000
C71794,1000240,136,2015/1/21 18:58,2000
E72930,1000240,136,2015/1/21 17:13,1500
B34372,1000240,136,2015/1/10 14:04,1500
E47950,1000240,136,2015/1/10 14:05,1500
D18646,1000240,136,2015/1/10 14:05,1500
CC8193,1000240,136,2015/1/10 14:05,1500
B57254,1000240,136,2015/1/10 17:02,1500
D72389,1000240,136,2015/1/10 16:56,1500
E65568,1000240,136,2015/1/10 14:29,1500
E77453,1000240,136,2015/1/10 14:30,1500
B35306,1000240,136,2015/1/10 13:51,1500
B29535,1000240,136,2015/1/10 13:52,1500
B74703,1000240,136,2015/1/10 15:10,1500
B59691,1000240,136,2015/1/10 15:10,1500
C52068,1000240,136,2015/1/10 19:15,1500
C76134,1000240,136,2015/1/10 19:18,2000
D49840,1000240,136,2015/1/10 13:15,1500
E27825,1000240,136,2015/1/10 13:54,1500
A60794,1000240,136,2015/1/10 13:54,1500
E32333,1000240,136,2015/1/10 13:56,1500
C53342,1000240,136,2015/1/10 13:56,1500
C42444,1000240,136,2015/1/10 12:41,1500
D31890,1000240,136,2015/1/10 12:42,1500
E39017,1000240,136,2015/1/10 12:42,1500
D52956,1000240,136,2015/1/10 12:42,1500
E65718,1000240,136,2015/1/10 12:42,1500
D32107,1000240,136,2015/1/10 13:18,1500
A79712,1000240,136,2015/1/10 14:53,1500
C72226,1000240,136,2015/1/10 14:54,1500
A62984,1000240,136,2015/1/10 14:54,1500
B51946,1000240,136,2015/1/10 14:55,1500
D54290,1000240,136,2015/1/10 14:55,1500
A22883,1000240,136,2015/1/10 14:57,1500
A69380,1000240,136,2015/1/10 14:57,1500
D78477,1000240,136,2015/1/10 15:00,1500
B65956,1000240,136,2015/1/10 17:57,1500
E75668,1000240,136,2015/1/10 17:58,1500
B63577,1000240,136,2015/1/10 18:55,1500
D34950,1000240,136,2015/1/10 18:15,1500
C53492,1000240,136,2015/1/10 18:30,2000
A31526,1000240,136,2015/1/10 18:07,2000
B57580,1000240,136,2015/1/21 17:34,1500
A32627,1000240,136,2015/1/21 13:25,1500
C39396,1000240,136,2015/1/21 13:25,1500
A67842,1000240,136,2015/1/21 17:36,1500
C40212,1000240,136,2015/1/21 17:43,1500
A22883,1000240,136,2015/1/21 14:36,1500
B72128,1000240,136,2015/1/21 15:24,1500
C47055,1000240,136,2015/1/21 15:50,1500
C50855,1000240,136,2015/1/10 18:21,2000
D77743,1000240,136,2015/1/10 18:04,2000
D66876,1000240,136,2015/1/10 18:25,1500
B50429,1000240,136,2015/1/10 19:08,2000
D78293,1000240,136,2015/1/10 18:21,1500
A64617,1000240,136,2015/1/10 18:01,2000
A46943,1000240,136,2015/1/10 17:43,1500
E33232,1000240,136,2015/1/10 18:35,1500
C77251,1000240,136,2015/1/10 17:40,1500
B47985,1000240,136,2015/1/10 15:36,1500
E15110,1000240,136,2015/1/10 15:37,1500
D40583,1000240,136,2015/1/10 15:47,1500
E40717,1000240,136,2015/1/10 15:47,1500
D71054,1000240,136,2015/1/10 16:15,1500
B62473,1000240,136,2015/1/10 16:15,1500
E58637,1000240,136,2015/1/10 16:15,1500
A47562,1000240,136,2015/1/10 16:19,1500
D63100,1000240,136,2015/1/10 15:39,1500
C63299,1000240,136,2015/1/10 15:39,1500
E55709,1000240,136,2015/1/10 15:40,1500
D68908,1000240,136,2015/1/10 16:11,1500
D71883,1000240,136,2015/1/10 16:16,1500
D61169,1000240,136,2015/1/10 16:16,1500
B79407,1000240,136,2015/1/10 16:39,1500
E59262,1000240,136,2015/1/10 16:39,1500
A31526,1000240,136,2015/1/21 15:29,1500
A14985,1000240,136,2015/1/21 15:29,1500
D76108,1000240,136,2015/1/21 15:29,1500
A39026,1000240,136,2015/1/21 15:30,1500
C69141,1000240,136,2015/1/21 17:49,2000
C29209,1000240,136,2015/1/21 17:38,1500
C78839,1000240,136,2015/1/21 15:44,1500
E40778,1000240,136,2015/1/21 15:46,1500
A67399,1000240,136,2015/1/21 19:02,2000
A51229,1000240,136,2015/1/21 19:02,2000
B70334,1000240,136,2015/1/22 15:19,1500
A60968,1000240,136,2015/1/22 17:04,1500
A22434,1000240,136,2015/1/22 13:19,1500
E49108,1000240,136,2015/1/22 13:20,1500
D48358,1000240,136,2015/1/22 13:20,1500
A46214,1000240,136,2015/1/22 13:21,1500
E77744,1000240,136,2015/1/22 13:21,1500
C60480,1000240,136,2015/1/22 13:22,1500
C63299,1000240,136,2015/1/22 13:23,1500
E63507,1000240,136,2015/1/22 15:21,1500
A36881,1000240,136,2015/1/22 18:22,2000
D59242,1000240,136,2015/1/22 18:23,2000
A75638,1000240,136,2015/1/10 16:00,1500
E41812,1000240,136,2015/1/10 16:39,1500
C52443,1000240,136,2015/1/10 15:39,1500
A37639,1000240,136,2015/1/10 15:49,1500
C33839,1000240,136,2015/1/10 15:54,1500
A60375,1000240,136,2015/1/10 15:55,1500
A61743,1000240,136,2015/1/10 15:25,1500
D76528,1000240,136,2015/1/10 15:26,1500
B52303,1000240,136,2015/1/10 16:00,1500
B51159,1000240,136,2015/1/10 16:01,1500
E79159,1000240,136,2015/1/10 16:01,1500
C45721,1000240,136,2015/1/10 15:50,1500
E48180,1000240,136,2015/1/10 16:21,1500
A73791,1000240,136,2015/1/10 16:38,1500
A65365,1000240,136,2015/1/10 16:07,1500
D59562,1000240,136,2015/1/10 16:12,1500
D72530,1000240,136,2015/1/10 15:56,1500
E74927,1000240,136,2015/1/10 15:56,1500
E64709,1000240,136,2015/1/10 15:56,1500
A34195,1000240,136,2015/1/10 16:38,1500
D41353,1000240,136,2015/1/10 15:28,1500
A58917,1000240,136,2015/1/10 15:29,1500
D38911,1000240,136,2015/1/10 15:29,1500
D52052,1000240,136,2015/1/10 15:21,1500
C65229,1000240,136,2015/1/10 15:21,1500
E62140,1000240,136,2015/1/10 16:27,1500
E25418,1000240,136,2015/1/10 16:27,1500
E44790,1000240,136,2015/1/10 16:18,1500
B63286,1000240,136,2015/1/10 16:21,1500
C34498,1000240,136,2015/1/10 16:21,1500
A59042,1000240,136,2015/1/10 15:52,1500
E74597,1000240,136,2015/1/10 16:13,1500
B46873,1000240,136,2015/1/10 16:36,1500
D33663,1000240,136,2015/1/10 15:22,1500
C40184,1000240,136,2015/1/10 15:23,1500
D59227,1000240,136,2015/1/10 15:33,1500
A52001,1000240,136,2015/1/10 15:33,1500
A72793,1000240,136,2015/1/10 16:28,1500
A37402,1000240,136,2015/1/10 16:22,1500
E76540,1000240,136,2015/1/10 16:08,1500
E54796,1000240,136,2015/1/10 15:58,1500
C25722,1000240,136,2015/1/10 16:00,1500
D72536,1000240,136,2015/1/22 19:20,2000
B66896,1000240,136,2015/1/22 18:39,2000
D38951,1000240,136,2015/1/22 18:40,2000
B74841,1000240,136,2015/1/22 18:40,1500
B12919,1000240,136,2015/1/22 13:27,1500
D77852,1000240,136,2015/1/22 13:28,1500
E35782,1000240,136,2015/1/22 14:29,1500
B74308,1000240,136,2015/1/22 14:30,1500
C75175,1000240,136,2015/1/22 14:32,1500
B57609,1000240,136,2015/1/22 15:24,1500
B47985,1000240,136,2015/1/22 15:24,1500
E66747,1000240,136,2015/1/22 17:42,1500
B52976,1000240,136,2015/1/22 14:12,1500
E66423,1000240,136,2015/1/22 15:27,1500
D60634,1000240,136,2015/1/22 15:27,1500
C57981,1000240,136,2015/1/22 15:29,1500
B61233,1000240,136,2015/1/22 15:30,1500
E34254,1000240,136,2015/1/22 17:42,1500
E66947,1000240,136,2015/1/22 16:42,1500
B56520,1000240,136,2015/1/22 16:43,1500
A66587,1000240,136,2015/1/22 16:43,1500
D74276,1000240,136,2015/1/22 14:22,1500
D13110,1000240,136,2015/1/22 14:34,1500
A39078,1000240,136,2015/1/22 14:34,1500
E34552,1000240,136,2015/1/22 14:37,1500
B57254,1000240,136,2015/1/22 17:06,1500
A67299,1000240,136,2015/1/31 15:22,1500
C66333,1000240,136,2015/1/31 15:23,1500
E68766,1000240,136,2015/1/31 16:23,1500
E58418,1000240,136,2015/1/31 18:51,1500
A75627,1000240,136,2015/1/31 13:08,1500
B45964,1000240,136,2015/1/11 13:00,1500
D57101,1000240,136,2015/1/11 13:02,1500
B47964,1000240,136,2015/1/11 12:49,1500
B67101,1000240,136,2015/1/11 12:50,1500
C40184,1000240,136,2015/1/11 13:06,1500
E72865,1000240,136,2015/1/11 14:08,1500
A66262,1000240,136,2015/1/11 14:28,1500
C54280,1000240,136,2015/1/11 14:41,1500
B54362,1000240,136,2015/1/11 14:42,1500
E61242,1000240,136,2015/1/11 14:43,1500
D69498,1000240,136,2015/1/11 14:56,1500
A62688,1000240,136,2015/1/11 17:11,1500
D47437,1000240,136,2015/1/11 16:39,1500
C42444,1000240,136,2015/1/11 12:52,1500
D31890,1000240,136,2015/1/11 12:52,1500
D46783,1000240,136,2015/1/11 12:52,1500
E39017,1000240,136,2015/1/11 12:52,1500
A18574,1000240,136,2015/1/11 12:53,1500
B65957,1000240,136,2015/1/11 13:29,1500
D62247,1000240,136,2015/1/11 14:18,1500
D46986,1000240,136,2015/1/11 13:32,1500
B62217,1000240,136,2015/1/11 14:43,1500
B79650,1000240,136,2015/1/11 14:45,1500
D74887,1000240,136,2015/1/11 16:12,1500
A53570,1000240,136,2015/1/11 16:12,1500
B58542,1000240,136,2015/1/11 14:57,1500
E65540,1000240,136,2015/1/11 14:58,1500
B73260,1000240,136,2015/1/11 15:06,1500
C49483,1000240,136,2015/1/11 15:06,1500
A58144,1000240,136,2015/1/11 16:01,1500
B45210,1000240,136,2015/1/11 13:10,1500
B35299,1000240,136,2015/1/11 13:11,1500
A77275,1000240,136,2015/1/11 13:12,1500
C78384,1000240,136,2015/1/11 13:12,1500
A29844,1000240,136,2015/1/11 13:32,1500
D41034,1000240,136,2015/1/11 12:57,1500
E61714,1000240,136,2015/1/11 12:59,1500
C52019,1000240,136,2015/1/11 12:19,1500
C77317,1000240,136,2015/1/11 12:19,1500
A78903,1000240,136,2015/1/11 14:21,1500
C72827,1000240,136,2015/1/11 14:33,1500
D55655,1000240,136,2015/1/11 14:51,1500
A38135,1000240,136,2015/1/11 15:29,1500
C77143,1000240,136,2015/1/11 15:30,1500
